order_id,product_type,region,sales_rep,units_sold,unit_price,sale_date
2563,Oil-Insulated,West,Noah,6,12939,2024-01-18
2564,Oil-Insulated,West,John,5,9094,2024-01-11
2565,Oil-Insulated,South,Ava,22,11596,2024-02-09
2566,Substation,West,Lisa,3,7242,2024-04-29
2567,Dry-Type,East,John,20,13533,2024-06-10
2568,Substation,South,Ava,16,10982,2024-02-22
2569,Switchgear,South,Carlos,16,10177,2024-06-07
2570,Padmount,East,Ava,20,14278,2024-05-15
2571,Cast Resin,East,Carlos,20,11422,2024-01-15
2572,Oil-Insulated,East,Carlos,7,10119,2024-06-29
2573,Three-Phase,East,Lisa,10,14638,2024-03-04
2574,Switchgear,West,Lisa,3,12616,2024-04-14
2575,Switchgear,North,Lisa,20,11909,2024-02-08
2576,Substation,South,John,21,10759,2024-02-06
2577,Switchgear,South,Ava,14,9766,2024-05-24
2578,Oil-Insulated,West,Mary,21,11680,2024-05-02
2579,Dry-Type,East,Carlos,18,12752,2024-06-23
2580,Substation,West,Lisa,15,13944,2024-06-13
2581,Dry-Type,East,Lisa,2,9252,2024-04-02
2582,Oil-Insulated,West,Ava,16,9432,2024-02-27
2583,Padmount,West,Ava,22,8547,2024-01-23
2584,Dry-Type,West,Noah,16,12924,2024-04-23
2585,Three-Phase,East,Carlos,14,13060,2024-02-01
2586,Three-Phase,East,Mary,5,9942,2024-04-27
2587,Substation,West,Carlos,5,10544,2024-05-30
2588,Cast Resin,North,Mary,6,10848,2024-03-06
2589,Cast Resin,East,Noah,17,10656,2024-05-15
2590,Three-Phase,South,Ava,7,10968,2024-04-30
2591,Dry-Type,West,Carlos,6,7007,2024-06-11
2592,Oil-Insulated,South,John,9,11172,2024-01-07
2593,Switchgear,West,Lisa,24,10277,2024-02-22
2594,Padmount,East,Noah,9,9767,2024-03-22
2595,Dry-Type,West,Lisa,13,10068,2024-02-28
2596,Three-Phase,North,Noah,17,14446,2024-02-27
2597,Dry-Type,East,Carlos,5,10504,2024-02-03
2598,Oil-Insulated,East,Lisa,2,13574,2024-02-26
2599,Cast Resin,South,Lisa,13,8407,2024-03-29
2600,Three-Phase,East,Mary,13,7971,2024-05-08
2601,Dry-Type,South,Lisa,3,7240,2024-06-01
2602,Cast Resin,East,Mary,14,10514,2024-04-13
2603,Oil-Insulated,South,Mary,18,14325,2024-01-02
2604,Cast Resin,West,John,4,11392,2024-02-15
2605,Cast Resin,South,Mary,17,13855,2024-04-19
2606,Switchgear,North,John,4,7427,2024-06-27
2607,Dry-Type,North,Ava,3,13510,2024-02-05
2608,Oil-Insulated,East,Noah,10,10805,2024-04-19
2609,Three-Phase,North,Mary,7,7967,2024-01-06
2610,Padmount,East,John,19,9571,2024-06-22
2611,Padmount,South,Lisa,23,11108,2024-04-04
2612,Dry-Type,North,Lisa,3,11397,2024-06-17
2613,Oil-Insulated,North,Ava,1,11656,2024-04-14
2614,Three-Phase,North,John,23,8685,2024-04-29
2615,Substation,West,Ava,4,12982,2024-06-28
2616,Padmount,West,Lisa,9,12670,2024-03-29
2617,Switchgear,East,Ava,13,14132,2024-03-30
2618,Oil-Insulated,East,Mary,18,12822,2024-02-05
2619,Cast Resin,East,Ava,19,11788,2024-05-21
2620,Padmount,South,Mary,15,7466,2024-04-24
2621,Substation,South,Mary,19,11062,2024-02-24
2622,Dry-Type,East,Lisa,9,10792,2024-02-26
2623,Oil-Insulated,South,John,13,8649,2024-03-27
2624,Padmount,East,Mary,1,10185,2024-05-31
2625,Three-Phase,North,Noah,15,8288,2024-02-01
2626,Substation,South,Ava,3,9438,2024-05-22
2627,Dry-Type,South,John,4,10484,2024-01-08
2628,Dry-Type,South,Carlos,13,11948,2024-02-18
2629,Padmount,South,Mary,4,9033,2024-03-31
2630,Cast Resin,West,Lisa,23,10551,2024-04-13
2631,Substation,West,Ava,14,7393,2024-02-25
2632,Cast Resin,South,Noah,12,8864,2024-01-20
2633,Dry-Type,North,Lisa,2,13981,2024-06-09
2634,Three-Phase,South,John,9,10071,2024-03-10
2635,Switchgear,South,Mary,18,11118,2024-03-22
2636,Dry-Type,East,Lisa,19,10077,2024-03-14
2637,Dry-Type,South,Ava,15,9527,2024-03-29
2638,Padmount,East,Ava,14,13759,2024-01-05
2639,Padmount,West,Carlos,8,11390,2024-06-19
2640,Padmount,North,Mary,4,10819,2024-05-15
2641,Three-Phase,North,Carlos,10,8575,2024-06-26
2642,Three-Phase,West,John,14,9500,2024-01-08
2643,Switchgear,North,John,20,9365,2024-02-23
2644,Oil-Insulated,North,John,19,13745,2024-02-25
2645,Padmount,South,Ava,25,13153,2024-03-03
2646,Cast Resin,North,Lisa,19,12219,2024-04-08
2647,Switchgear,West,Mary,4,10070,2024-04-23
2648,Oil-Insulated,South,Mary,2,11658,2024-04-06
2649,Three-Phase,West,Mary,3,7432,2024-06-19
2650,Three-Phase,West,John,19,11062,2024-03-26
2651,Oil-Insulated,North,Noah,7,8756,2024-01-14
2652,Padmount,East,John,18,13003,2024-03-26
2653,Oil-Insulated,South,Ava,14,8479,2024-05-17
2654,Switchgear,North,John,15,9385,2024-03-14
2655,Padmount,North,Mary,4,7527,2024-06-10
2656,Substation,South,Lisa,18,11566,2024-05-20
2657,Three-Phase,East,Lisa,3,14591,2024-03-15
2658,Dry-Type,North,John,1,12335,2024-04-16
2659,Cast Resin,South,Ava,21,14952,2024-02-12
2660,Padmount,East,Noah,24,9360,2024-01-23
2661,Cast Resin,West,Lisa,7,7332,2024-06-29
2662,Switchgear,North,John,5,8910,2024-05-30
2663,Oil-Insulated,South,Carlos,1,14994,2024-04-15
2664,Three-Phase,West,Lisa,12,14784,2024-04-13
2665,Three-Phase,East,Ava,13,7574,2024-04-21
2666,Oil-Insulated,West,Ava,8,10780,2024-02-28
2667,Cast Resin,North,Lisa,6,8986,2024-06-29
2668,Three-Phase,North,Lisa,18,12225,2024-03-25
2669,Switchgear,East,Noah,1,7883,2024-05-23
2670,Cast Resin,East,Carlos,6,13216,2024-01-05
2671,Dry-Type,West,John,12,9286,2024-04-30
2672,Padmount,East,Ava,16,12278,2024-01-15
2673,Cast Resin,South,John,6,13462,2024-06-08
2674,Oil-Insulated,South,Mary,6,14592,2024-05-04
2675,Oil-Insulated,South,Noah,25,9814,2024-02-15
2676,Switchgear,North,Carlos,11,9293,2024-06-27
2677,Oil-Insulated,North,Mary,6,12023,2024-01-23
2678,Substation,West,Carlos,7,10079,2024-02-21
2679,Three-Phase,North,Noah,16,12192,2024-03-03
2680,Switchgear,South,Ava,20,8554,2024-02-03
2681,Oil-Insulated,South,Mary,20,12485,2024-01-28
2682,Cast Resin,South,Carlos,3,10873,2024-03-31
2683,Cast Resin,West,Lisa,16,12462,2024-05-03
2684,Substation,East,John,7,12622,2024-02-20
2685,Padmount,South,Lisa,23,7794,2024-04-10
2686,Oil-Insulated,East,Noah,21,14192,2024-05-29
2687,Oil-Insulated,West,Lisa,11,9851,2024-06-03
2688,Three-Phase,East,John,2,10181,2024-04-02
2689,Dry-Type,East,John,15,10532,2024-01-13
2690,Substation,South,John,20,13706,2024-01-24
2691,Switchgear,North,Carlos,1,11963,2024-04-28
2692,Switchgear,South,John,21,14061,2024-01-20
2693,Three-Phase,East,Mary,16,13803,2024-04-23
2694,Three-Phase,South,Mary,25,9684,2024-02-07
2695,Padmount,North,Carlos,5,8863,2024-05-03
2696,Padmount,West,Lisa,4,11219,2024-05-10
2697,Padmount,West,Lisa,12,11665,2024-03-07
2698,Substation,South,Ava,16,12574,2024-04-19
2699,Padmount,North,Mary,20,12706,2024-02-13
2700,Padmount,South,Noah,23,8647,2024-03-28
2701,Dry-Type,South,Mary,9,8965,2024-02-05
2702,Switchgear,South,Lisa,21,8691,2024-04-08
2703,Substation,West,Noah,17,14418,2024-06-25
2704,Switchgear,West,Carlos,21,7173,2024-03-17
2705,Padmount,South,Mary,11,11380,2024-02-25
2706,Dry-Type,East,Noah,5,7440,2024-04-01
2707,Switchgear,South,Carlos,22,14335,2024-06-02
2708,Cast Resin,West,John,24,11660,2024-02-16
2709,Dry-Type,North,John,4,8092,2024-04-25
2710,Padmount,South,Lisa,14,12467,2024-02-21
2711,Substation,North,Mary,17,14806,2024-06-03
2712,Dry-Type,East,Mary,8,14020,2024-02-06
2713,Substation,South,John,25,13904,2024-02-24
2714,Substation,East,Ava,12,8373,2024-03-11
2715,Oil-Insulated,West,Carlos,8,13640,2024-01-06
2716,Oil-Insulated,West,Mary,20,14999,2024-06-21
2717,Switchgear,West,Lisa,22,14061,2024-05-11
2718,Dry-Type,East,John,8,8502,2024-04-10
2719,Cast Resin,South,Noah,11,12456,2024-06-07
2720,Switchgear,South,Ava,6,12078,2024-05-17
2721,Oil-Insulated,North,John,5,11359,2024-04-12
2722,Substation,West,Carlos,1,8763,2024-06-21
2723,Switchgear,North,Carlos,20,8668,2024-06-25
2724,Cast Resin,West,Noah,6,12213,2024-02-12
2725,Dry-Type,North,Ava,8,12961,2024-02-16
2726,Cast Resin,West,Lisa,25,12880,2024-04-18
2727,Substation,South,Noah,3,9104,2024-06-20
2728,Three-Phase,East,Carlos,19,11325,2024-03-23
2729,Padmount,East,Lisa,11,14559,2024-04-23
2730,Oil-Insulated,West,Carlos,16,9781,2024-01-01
2731,Switchgear,South,John,5,12478,2024-03-07
2732,Dry-Type,East,Noah,17,10877,2024-03-03
2733,Padmount,East,John,6,10051,2024-04-21
2734,Substation,East,Noah,24,13418,2024-02-29
2735,Cast Resin,East,Noah,25,13567,2024-01-27
2736,Substation,North,John,9,10868,2024-02-12
2737,Dry-Type,West,Ava,5,10024,2024-02-02
2738,Cast Resin,North,Noah,3,13288,2024-02-23
2739,Padmount,East,Lisa,20,11066,2024-02-24
2740,Substation,East,Lisa,15,7026,2024-05-09
2741,Three-Phase,West,Ava,6,11386,2024-05-03
2742,Substation,North,Carlos,25,14443,2024-04-10
2743,Dry-Type,North,Lisa,18,10726,2024-05-01
2744,Oil-Insulated,North,Lisa,5,9040,2024-01-14
2745,Switchgear,West,Carlos,16,10045,2024-03-27
2746,Substation,North,Noah,9,11259,2024-01-28
2747,Three-Phase,East,Ava,23,9942,2024-03-06
2748,Oil-Insulated,North,Mary,22,8804,2024-02-20
2749,Switchgear,South,Noah,20,7942,2024-05-15
2750,Padmount,North,John,1,13185,2024-05-29
2751,Padmount,North,Carlos,15,8379,2024-02-14
2752,Dry-Type,South,Mary,13,12312,2024-01-05
2753,Cast Resin,West,Noah,10,9096,2024-03-24
2754,Three-Phase,North,Lisa,10,11823,2024-06-19
2755,Dry-Type,North,Carlos,18,11112,2024-01-02
2756,Cast Resin,East,Carlos,5,12479,2024-05-26
2757,Cast Resin,East,Mary,4,12122,2024-01-08
2758,Three-Phase,East,Mary,17,10515,2024-05-23
2759,Substation,North,Mary,4,14392,2024-05-11
2760,Oil-Insulated,South,John,1,9176,2024-01-19
2761,Three-Phase,East,John,4,7753,2024-03-11
2762,Switchgear,West,Ava,11,7045,2024-02-16
2763,Padmount,South,John,12,8347,2024-06-20
2764,Padmount,South,Lisa,8,11768,2024-03-28
2765,Three-Phase,West,Carlos,25,9205,2024-03-17
2766,Cast Resin,North,Noah,13,8751,2024-02-23
2767,Substation,South,Carlos,6,13076,2024-04-11
2768,Dry-Type,South,Noah,10,14139,2024-01-08
2769,Cast Resin,North,Lisa,2,9120,2024-02-27
2770,Substation,South,Mary,8,7075,2024-03-31
2771,Dry-Type,South,Lisa,11,14962,2024-05-10
2772,Dry-Type,South,John,22,11838,2024-01-09
2773,Cast Resin,North,John,7,8874,2024-03-10
2774,Substation,West,Lisa,10,11343,2024-01-06
2775,Oil-Insulated,South,Noah,15,10257,2024-02-04
2776,Oil-Insulated,North,Carlos,25,14985,2024-01-13
2777,Oil-Insulated,West,Noah,14,11051,2024-04-18
2778,Substation,South,Noah,24,14813,2024-06-07
2779,Padmount,West,Noah,3,9352,2024-02-04
2780,Cast Resin,North,John,21,9623,2024-02-24
2781,Cast Resin,South,Noah,12,7769,2024-05-27
2782,Three-Phase,East,Noah,7,11170,2024-03-29
2783,Switchgear,West,Ava,20,11021,2024-05-23
2784,Substation,North,Ava,7,14406,2024-05-21
2785,Substation,South,John,12,12615,2024-03-28
2786,Oil-Insulated,South,John,6,12077,2024-02-23
2787,Dry-Type,West,Lisa,14,10503,2024-04-10
2788,Substation,East,John,7,11815,2024-06-21
2789,Three-Phase,North,Lisa,11,13927,2024-02-05
2790,Substation,South,Ava,14,10723,2024-03-02
2791,Switchgear,South,John,11,13625,2024-05-29
2792,Oil-Insulated,West,Noah,19,13449,2024-03-15
2793,Substation,North,Noah,15,12359,2024-06-15
2794,Dry-Type,North,Carlos,9,12587,2024-01-27
2795,Oil-Insulated,West,Ava,20,11146,2024-02-27
2796,Cast Resin,North,Noah,20,10691,2024-01-21
2797,Padmount,East,Mary,1,8746,2024-02-26
2798,Switchgear,East,Carlos,12,11583,2024-06-05
2799,Cast Resin,North,Carlos,17,9136,2024-02-27
2800,Padmount,North,Noah,3,7550,2024-04-30
2801,Padmount,East,Noah,24,8513,2024-03-29
2802,Three-Phase,North,John,15,14263,2024-06-07
2803,Dry-Type,North,Noah,17,10275,2024-02-07
2804,Oil-Insulated,West,John,1,10549,2024-05-13
2805,Oil-Insulated,West,Carlos,8,7025,2024-03-16
2806,Cast Resin,East,Carlos,7,8163,2024-02-12
2807,Switchgear,North,Ava,6,9239,2024-05-11
2808,Cast Resin,South,Carlos,20,10365,2024-01-31
2809,Switchgear,East,Mary,9,11421,2024-01-25
2810,Switchgear,North,Lisa,13,10136,2024-06-02
2811,Dry-Type,East,Ava,17,8027,2024-05-06
2812,Cast Resin,East,Ava,23,13897,2024-01-25
2813,Substation,East,Lisa,3,10567,2024-05-31
2814,Dry-Type,West,John,1,10228,2024-03-31
2815,Oil-Insulated,North,Lisa,25,11673,2024-03-16
2816,Oil-Insulated,South,Lisa,1,14285,2024-02-01
2817,Three-Phase,West,John,6,8701,2024-03-10
2818,Oil-Insulated,North,Carlos,21,7479,2024-04-02
2819,Padmount,West,Carlos,9,13621,2024-05-23
2820,Oil-Insulated,South,Lisa,5,8073,2024-06-05
2821,Cast Resin,South,Mary,4,7482,2024-04-25
2822,Cast Resin,North,Mary,3,11585,2024-01-11
2823,Cast Resin,North,Ava,1,12737,2024-03-08
2824,Padmount,West,Ava,24,13065,2024-02-21
2825,Switchgear,South,Noah,3,14259,2024-01-09
2826,Switchgear,South,Mary,22,13818,2024-01-25
2827,Three-Phase,East,Noah,2,11762,2024-03-05
2828,Dry-Type,North,Noah,25,11041,2024-03-15
2829,Substation,South,John,9,12251,2024-02-16
2830,Oil-Insulated,West,Carlos,21,12491,2024-01-25
2831,Switchgear,East,Carlos,25,9562,2024-04-06
2832,Switchgear,West,Mary,21,13017,2024-01-15
2833,Substation,East,Noah,17,12767,2024-01-22
2834,Substation,South,Lisa,9,10844,2024-01-04
2835,Padmount,North,John,16,11142,2024-05-05
2836,Padmount,West,Ava,8,9498,2024-05-05
2837,Substation,South,Carlos,1,11054,2024-06-20
2838,Switchgear,North,John,12,13450,2024-06-20
2839,Cast Resin,North,Mary,20,10371,2024-05-30
2840,Dry-Type,East,Lisa,7,7828,2024-06-09
2841,Padmount,East,Mary,20,14553,2024-01-21
2842,Oil-Insulated,South,Noah,6,14554,2024-05-14
2843,Cast Resin,East,Mary,13,9255,2024-05-20
2844,Padmount,East,Mary,20,10978,2024-06-27
2845,Dry-Type,South,Noah,22,13748,2024-05-03
2846,Oil-Insulated,South,John,11,9140,2024-01-02
2847,Substation,North,John,3,9433,2024-03-23
2848,Three-Phase,East,Ava,13,7985,2024-05-01
2849,Cast Resin,South,Ava,11,7364,2024-02-19
2850,Padmount,West,Lisa,22,11098,2024-02-16
2851,Substation,East,John,10,10100,2024-06-02
2852,Cast Resin,East,Mary,11,7612,2024-06-23
2853,Padmount,North,Carlos,3,14699,2024-03-03
2854,Three-Phase,North,Noah,14,11851,2024-05-31
2855,Three-Phase,West,Noah,4,13551,2024-01-21
2856,Dry-Type,North,John,9,9948,2024-06-17
2857,Oil-Insulated,South,Noah,9,11014,2024-05-24
2858,Padmount,West,Ava,9,10974,2024-02-20
2859,Padmount,West,Ava,16,12173,2024-04-04
2860,Oil-Insulated,West,Ava,23,11538,2024-06-21
2861,Dry-Type,South,John,3,9919,2024-04-28
2862,Padmount,West,Noah,21,12458,2024-02-26
2863,Three-Phase,West,Noah,1,7078,2024-06-23
2864,Switchgear,East,Mary,15,13087,2024-04-28
2865,Substation,South,John,19,13042,2024-02-17
2866,Substation,West,Lisa,15,12790,2024-01-14
2867,Oil-Insulated,South,Lisa,17,13599,2024-04-25
2868,Switchgear,North,Mary,1,12325,2024-03-08
2869,Substation,South,Ava,3,13552,2024-03-21
2870,Cast Resin,West,Carlos,16,9717,2024-06-12
2871,Padmount,South,Ava,15,9726,2024-05-09
2872,Substation,South,Noah,15,8109,2024-01-24
2873,Substation,South,Mary,23,11484,2024-04-25
2874,Substation,South,John,21,8406,2024-04-23
2875,Dry-Type,South,Lisa,5,10259,2024-02-13
2876,Cast Resin,West,Lisa,8,14433,2024-05-27
2877,Dry-Type,North,Mary,14,9279,2024-01-30
2878,Oil-Insulated,East,Carlos,24,8824,2024-04-20
2879,Dry-Type,West,Mary,10,14821,2024-06-12
2880,Padmount,North,Lisa,6,12553,2024-06-14
2881,Cast Resin,West,John,14,11855,2024-02-20
2882,Substation,South,Ava,14,7679,2024-01-01
2883,Padmount,West,Carlos,12,10127,2024-03-29
2884,Cast Resin,East,Carlos,17,10911,2024-03-19
2885,Switchgear,East,Noah,14,14118,2024-04-23
2886,Three-Phase,South,Ava,9,14791,2024-01-14
2887,Dry-Type,South,Carlos,25,10739,2024-03-30
2888,Oil-Insulated,West,Lisa,23,9839,2024-06-11
2889,Substation,East,Noah,3,10600,2024-06-25
2890,Three-Phase,West,Carlos,1,11396,2024-06-24
2891,Substation,West,Carlos,3,11951,2024-03-17
2892,Switchgear,North,Carlos,16,13518,2024-05-25
2893,Cast Resin,West,Carlos,10,12648,2024-04-10
2894,Cast Resin,North,Noah,3,9250,2024-01-04
2895,Dry-Type,West,Ava,21,10917,2024-03-01
2896,Cast Resin,East,Ava,14,13235,2024-02-05
2897,Switchgear,South,Mary,3,13082,2024-01-07
2898,Substation,South,Mary,19,10381,2024-04-19
2899,Substation,North,Noah,16,13476,2024-01-18
2900,Cast Resin,South,Noah,25,7359,2024-06-17
2901,Substation,East,John,1,9965,2024-03-05
2902,Oil-Insulated,North,Ava,22,14085,2024-01-26
2903,Substation,East,Lisa,4,8941,2024-05-23
2904,Oil-Insulated,North,Noah,4,14843,2024-04-16
2905,Oil-Insulated,North,Noah,1,14007,2024-01-19
2906,Dry-Type,East,Ava,5,8015,2024-04-10
2907,Padmount,South,Ava,12,10392,2024-02-04
2908,Padmount,North,Lisa,5,8438,2024-01-14
2909,Cast Resin,North,John,5,12603,2024-02-13
2910,Cast Resin,North,Carlos,14,9068,2024-01-31
2911,Cast Resin,North,Mary,8,10909,2024-01-13
2912,Switchgear,West,Ava,15,13503,2024-02-25
2913,Three-Phase,South,Mary,7,13722,2024-03-10
2914,Switchgear,North,Lisa,14,10796,2024-05-02
2915,Oil-Insulated,East,Lisa,9,12933,2024-02-27
2916,Switchgear,East,Carlos,13,11320,2024-06-01
2917,Switchgear,South,Ava,15,9652,2024-05-18
2918,Cast Resin,East,Lisa,1,11481,2024-06-27
2919,Switchgear,North,Lisa,18,11390,2024-02-28
2920,Substation,South,Noah,25,13240,2024-02-07
2921,Substation,West,Noah,22,7412,2024-03-15
2922,Dry-Type,North,John,1,10441,2024-06-25
2923,Dry-Type,South,Ava,22,12256,2024-02-11
2924,Switchgear,South,Noah,20,7650,2024-01-25
2925,Switchgear,West,Mary,6,9007,2024-01-22
2926,Oil-Insulated,North,Ava,3,10095,2024-04-16
2927,Three-Phase,North,Noah,12,10587,2024-03-24
2928,Three-Phase,South,Carlos,23,13074,2024-03-23
2929,Substation,South,John,21,7491,2024-06-09
2930,Cast Resin,South,Mary,15,13367,2024-04-19
2931,Substation,West,Ava,25,13585,2024-01-30
2932,Switchgear,East,John,4,14650,2024-06-23
2933,Oil-Insulated,South,Lisa,5,7121,2024-06-03
2934,Three-Phase,East,Lisa,8,9651,2024-06-12
2935,Oil-Insulated,South,Lisa,16,13183,2024-03-18
2936,Substation,South,Ava,21,10822,2024-06-19
2937,Dry-Type,West,Mary,20,14588,2024-06-14
2938,Oil-Insulated,East,Lisa,18,10118,2024-05-28
2939,Substation,North,Ava,12,9650,2024-03-01
2940,Switchgear,South,Noah,5,9965,2024-01-29
2941,Cast Resin,East,Mary,21,13720,2024-04-23
2942,Cast Resin,West,Ava,1,12568,2024-05-21
2943,Cast Resin,East,John,25,7830,2024-01-07
2944,Three-Phase,South,Carlos,20,13426,2024-03-01
2945,Oil-Insulated,South,Lisa,19,10503,2024-06-11
2946,Oil-Insulated,West,Mary,9,10162,2024-03-02
2947,Three-Phase,North,John,4,10199,2024-05-09
2948,Oil-Insulated,West,John,3,12221,2024-02-27
2949,Oil-Insulated,West,Mary,22,13226,2024-06-21
2950,Switchgear,West,Carlos,15,13532,2024-06-25
2951,Padmount,East,Carlos,1,11631,2024-01-10
2952,Padmount,East,Lisa,1,13355,2024-02-07
2953,Three-Phase,South,Mary,8,13494,2024-04-07
2954,Cast Resin,South,Mary,12,14135,2024-01-07
2955,Padmount,West,Lisa,9,11788,2024-06-14
2956,Substation,West,Mary,14,7312,2024-05-06
2957,Oil-Insulated,North,Ava,16,11208,2024-03-31
2958,Padmount,West,Lisa,16,9590,2024-03-16
2959,Substation,North,Carlos,11,11091,2024-01-26
2960,Oil-Insulated,North,Ava,9,11781,2024-01-01
2961,Three-Phase,South,John,16,8834,2024-02-01
2962,Oil-Insulated,North,Lisa,24,14177,2024-06-06
2963,Cast Resin,South,Mary,4,9282,2024-05-06
2964,Cast Resin,South,Mary,24,7378,2024-02-03
2965,Dry-Type,South,Ava,5,10926,2024-02-15
2966,Three-Phase,East,Mary,8,7155,2024-05-12
2967,Dry-Type,West,Noah,13,13899,2024-01-09
2968,Switchgear,South,Lisa,3,12063,2024-04-24
2969,Switchgear,North,Carlos,14,12228,2024-04-01
2970,Dry-Type,South,Mary,17,7152,2024-05-28
2971,Dry-Type,East,Lisa,24,8867,2024-05-21
2972,Dry-Type,South,John,3,9370,2024-01-08
2973,Padmount,East,John,4,12690,2024-01-01
2974,Three-Phase,East,Noah,24,8837,2024-02-14
2975,Substation,West,Carlos,22,8941,2024-02-16
2976,Oil-Insulated,North,Carlos,14,13909,2024-01-26
2977,Switchgear,North,Mary,16,14793,2024-01-24
2978,Switchgear,East,John,19,14498,2024-04-04
2979,Switchgear,West,John,25,11471,2024-03-07
2980,Cast Resin,West,John,2,10521,2024-03-18
2981,Switchgear,West,John,13,11407,2024-01-14
2982,Three-Phase,West,Mary,4,12024,2024-01-26
2983,Cast Resin,East,Ava,18,11202,2024-02-22
2984,Padmount,West,John,7,9541,2024-01-29
2985,Dry-Type,South,Lisa,3,14310,2024-05-30
2986,Three-Phase,East,Ava,16,13385,2024-06-05
2987,Switchgear,East,Lisa,21,11632,2024-05-16
2988,Three-Phase,East,Noah,14,10978,2024-01-18
2989,Three-Phase,West,Mary,18,12615,2024-01-07
2990,Three-Phase,South,John,2,9678,2024-03-24
2991,Dry-Type,North,Carlos,17,13439,2024-03-28
2992,Oil-Insulated,North,Lisa,16,13015,2024-06-08
2993,Oil-Insulated,South,Lisa,21,8388,2024-03-08
2994,Cast Resin,West,Ava,22,10075,2024-05-13
2995,Substation,West,Mary,19,7764,2024-06-17
2996,Three-Phase,North,Carlos,4,7161,2024-06-04
2997,Substation,North,Mary,3,10445,2024-03-05
2998,Cast Resin,East,Ava,13,7821,2024-06-02
2999,Substation,East,Ava,4,10583,2024-05-14
3000,Switchgear,West,Mary,24,11970,2024-06-14
3001,Oil-Insulated,North,Mary,16,9249,2024-01-11
3002,Oil-Insulated,West,Lisa,4,11179,2024-04-21
3003,Oil-Insulated,East,John,14,10788,2024-06-15
3004,Padmount,South,Ava,1,7448,2024-01-31
3005,Substation,North,Lisa,22,11084,2024-06-27
3006,Substation,North,Carlos,11,10667,2024-04-18
3007,Padmount,West,Ava,14,8129,2024-03-21
3008,Switchgear,West,Mary,2,14107,2024-05-24
3009,Dry-Type,East,Carlos,20,10944,2024-06-16
3010,Substation,West,Noah,5,10076,2024-06-03
3011,Padmount,South,Ava,23,13075,2024-02-18
3012,Switchgear,West,Noah,16,7016,2024-01-28
3013,Switchgear,East,Noah,1,9061,2024-04-07
3014,Dry-Type,West,John,18,10124,2024-04-12
3015,Oil-Insulated,South,John,7,9460,2024-02-11
3016,Oil-Insulated,North,Lisa,6,11727,2024-02-10
3017,Padmount,East,Mary,21,9193,2024-03-11
3018,Substation,North,Mary,4,9938,2024-04-16
3019,Switchgear,West,John,1,9181,2024-02-06
3020,Dry-Type,North,Carlos,14,8857,2024-02-03
3021,Substation,West,John,4,10186,2024-01-02
3022,Oil-Insulated,East,Lisa,6,7492,2024-02-03
3023,Cast Resin,North,Noah,20,14990,2024-06-10
3024,Substation,East,Noah,24,8475,2024-01-29
3025,Substation,South,Noah,25,14765,2024-04-01
3026,Padmount,West,Lisa,16,12178,2024-02-24
3027,Oil-Insulated,South,Ava,14,11949,2024-04-23
3028,Oil-Insulated,South,Ava,22,9584,2024-01-04
3029,Three-Phase,West,Carlos,5,11492,2024-02-27
3030,Padmount,North,Carlos,18,9265,2024-02-14
3031,Three-Phase,South,Ava,13,10193,2024-02-02
3032,Oil-Insulated,North,Carlos,1,7993,2024-02-16
3033,Padmount,West,Ava,14,12503,2024-06-21
